Video_Title,Comment_ID,Published_At,Like_Count,Comment,Comment_Length_raw,Comment_Length
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgxvRlK7knoLr5yTFQN4AaABAg,2026-02-14 09:47:49+00:00,0,Vague and false justification by sardar sb,42,42
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwgTlvEvYn-G4KZXQp4AaABAg,2026-02-12 06:13:00+00:00,1,سب بکواس کر رہا ہے بغیرت بل سے زیادہ تو ٹیکس ہے بل,50,50
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwggPcwffzTQOhrguR4AaABAg,2026-02-11 20:33:06+00:00,0,"بھائی 2+2 4 ہوتے ہیں۔ گو کہ اصولی طور پر ریاست نے صحیح فیصلہ کیا ہے۔ لیکن positive کی جگہ 
negative ریشنالائزیشن کر دی۔

اویس لغاری صاحب مجھے اور حامد میر صاحب کو ڈیٹا اور ٹریف سیمولیٹر دیں۔ ایک ماہ میں بہترین ٹریف بغیر تبدیلی کے ہم سے لیں۔  نیٹ اماؤنٹ وہ ہی ہو گی۔ 
بس شاٹ فال ٹریف کو سرپلس ٹریف کرنا ہے۔  مثلا 300 یونٹ والا 700 استعمال کرے اوپر کے 400 50٪ ڈسکاؤنٹ پر۔ اور پیک آور  شاٹ فال کی ضرورت تھی ختم کریں۔ 
ساری فیکٹریاں، ریسٹورنٹ، شاپس، وغیرہ 4 کھنٹے میں ڈبل استعمال کریں گے۔ جو کپیسٹی استعمال ہوتی ہے وہ سرکار کو سستی پڑتی ہے بند پلانٹ کپیسٹی چارجزز سے۔",563,563
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzeMp4jm6BcK5BlCGl4AaABAg,2026-02-12 09:31:44+00:00,0,Brsharam,8,8
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgxnJRZgF5cwEmggVJZ4AaABAg,2026-02-11 17:11:22+00:00,0,Noon league na awais laghri jaisa ghatiya log wazeer banya hua ha Jo awam k vote sa ni bilka 47 ki paidawar Hain,112,112
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzHlwlui6h0U7V-VD14AaABAg,2026-02-12 03:23:18+00:00,0,Bukvas hay,10,10
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgxwAoIqPxfivzVi2_94AaABAg,2026-02-11 19:56:44+00:00,0,Nice dramabzi,13,13
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugya4SOIpTLMJTLAMel4AaABAg,2026-02-12 01:36:25+00:00,0,V don't want to listen to him. He is not trustworthy.,53,53
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgykNt0oowFg7vgykMd4AaABAg,2026-02-18 08:13:44+00:00,0,/سردار اویس لغاری صاحب سر 80%لوگوں نے تین سے 5 میٹر لگے ہوے ہیں وہ تو پروٹیکٹیڈ ہیں اور میرا ایک میٹر ہے یونٹ 74چلے ہیں اور بل سنگل فیس اور بل 2324 روپے ہے کیا ظلم نہیں ہے اور کیا ہے,182,182
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgxQimVxReLZNCViGah4AaABAg,2026-02-14 07:27:27+00:00,0,یہ بے غیرت بل بڑھا کر وعدے پورے کررہے ہیں ایسے بات کرتا ھے جیسے ھم بیوقوف ہیں اور یہ اویس لغاری وہ بے غیرت ھے کہ جس کے باپ فاروق لغاری کو نواز شریف نے کہا تھا کہ انگریزوں کے کتے نہلانے والے ہیں اور آج اسی نواز شریف کے ٹٹے چومتا ھے شرم آنی چاہیے  بھاڑ میں جائے وزارت لیکن بلوچ قوم کیلئے یہ ایک دھبہ ھے,300,300
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugxqt93umf4Co6gfpCd4AaABAg,2026-02-13 04:37:01+00:00,0,Mir mir hi ha❤❤❤,16,16
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugzi8aJBpou9pK31eXB4AaABAg,2026-02-15 12:32:57+00:00,0,Ye jhotey Hain.,15,15
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwhOYwm58XPOEz0QRR4AaABAg,2026-02-13 10:22:13+00:00,0,بگاری صاحب اپ کیوں جھوٹ بول رہے ہیں,35,35
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzXVSU2d5Kk4XLSYA14AaABAg,2026-02-12 14:22:45+00:00,0,پلینڈ پروگرام,13,13
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugw7kwaFtWeLmnPLnAB4AaABAg,2026-02-13 05:45:54+00:00,0,It is rubbish you all never cared of poor people you  only care for upper class business why don't you finish IPP cuz it will dent the upper class who are earning haram,168,168
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwiTTAQ31OVXewwxyp4AaABAg,2026-02-14 18:01:19+00:00,0,دھاندلی حکومت,13,13
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzEcdOm5fVxlB5p8hh4AaABAg,2026-02-14 15:48:20+00:00,0,Ye wazir bohat jahoot boltay hain,33,33
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugyp0-rgluHsou_oOvt4AaABAg,2026-02-13 10:57:15+00:00,0,Ye baqwas ker raha ha waser,27,27
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgyXwfFd5jzA2Iq2OwV4AaABAg,2026-02-12 18:37:52+00:00,0,اس کوشرم آنی چاہئے اتنا بڑا جھوٹ بول رہا ہے,43,43
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwB6LGyFFPdXLEb_yx4AaABAg,2026-02-11 17:46:59+00:00,0,Jhoota,6,6
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwOgyy0Tg5GJOxNwiZ4AaABAg,2026-02-13 14:35:45+00:00,0,"جناب حامد میر صاحب !!! 
پاکستانی ظالمانہ اور قاہرانہ سسٹم میں غریب خاندان ایک بجلی کا میٹر بھی بڑی مشکل سے لگوا سکتا ہے -
جبکہ حکومتی غلط پالیسی سے ہر گلی اور ہر محلے میں امیر لوگوں نے حکومت کو چکمہ دینے کے لیئے کم از کم پانچ ، پانچ بجلی میٹر اور زیادہ سے زیادہ دس ، دس بجلی کے میٹر لگوا کر 200 یونٹ سے کم ، کم چلا کر کیسے ""پروٹیکٹیڈ کنزیومر""  بن گئے ۔۔۔۔۔ ؟؟؟؟؟؟؟؟؟؟؟
۔۔۔۔۔ یہ تو کھلا تضاد ہے ۔۔۔۔ ؟؟؟؟؟؟؟؟؟

ایک الگ گھر میں ایک بجلی میٹر سے کوئی بھی مائی کا لال ""پروٹیکٹیڈ کنزیومر""  نہیں بن سکتا ۔۔۔۔۔ ؟؟؟؟؟؟؟؟؟
پاکستانی سوسائٹی میں جتنے بھی بنے ہوئے ہیں ، سب چالاکی سے اور پیسے کے زور پر بنے ہوئے ہیں - غریب کا نہ پہلے کوئی پرسانِ حال تھا اور نہ ہی  آئیندہ کوئی بنے گا ۔۔۔۔ ؟؟؟؟؟؟؟؟؟؟؟؟
سب "" باتیں چود"" ہیں اور کچھ نہیں ۔۔۔۔۔ ؟؟؟؟؟؟؟؟ 😢😢😢
شکریہ -",749,749
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwKo9lLU4v042Y9SDp4AaABAg,2026-02-11 17:11:29+00:00,0,وردی والے فراڈیے نے ملک کو چوروں کے ہاتھ میں دیا ہے,51,51
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwKo9lLU4v042Y9SDp4AaABAg.AT5Y4BbIbUJAT5YkPybO4b,2026-02-11 17:17:23+00:00,0,اپکو ابھی پتہ لگا 77 سالوں سے چل رہا ہے میرے بھائ لٹیرے پالے گئے ہیں اب یہ لٹیرے موٹے شیر بن چکے ہیں۔,101,101
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwfONfCZgQvtWiHzb94AaABAg,2026-02-17 15:10:48+00:00,0,نااہل لغاری,11,11
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwfgYY6jMN4Qoy5yNd4AaABAg,2026-02-13 16:56:27+00:00,0,یہ جھوٹ بول رہا ہے,18,18
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgyxrlV9ptel4PKWr5N4AaABAg,2026-02-12 06:33:52+00:00,0,جھوٹ بول رہا ہے,15,15
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwWOFKFGQFxNYj0lfd4AaABAg,2026-02-12 08:02:34+00:00,0,بکواس کر رہا ہے بہین خود,24,24
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugz6dN2y3GiQJ0LaCel4AaABAg,2026-02-12 04:43:50+00:00,0,جھوٹ مت بولو بے شرم۔,20,20
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugz_YiuQ27TZfIeUk_B4AaABAg,2026-02-11 18:05:20+00:00,0,فراڈیے,6,6
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgyiMMzNXyt41Gr5T2Z4AaABAg,2026-02-13 16:50:40+00:00,0,دونوں فراڈیے ہیں,16,16
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugz4klV6fOguzIwVdRJ4AaABAg,2026-02-11 23:09:29+00:00,0,اس جیسے سیاستدانوں سے نجات کب ملے گی انسانیت کو ؟ جہنم بنا دیا ہے ان سیاستدانوں نے اس سر زمین کو,96,96
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzQT5Ss29EGWqwgzjl4AaABAg,2026-02-15 05:14:32+00:00,0,"آئ پی پیزکونہیں چھیڑیں گے۔کیونکہ
وہ انہیں میں سےھیں۔یہ سرماۓداری نظام صرف سرماۓدارکےتحفظ کےلیےھے۔",97,97
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgzEsOtblWBGDU266VF4AaABAg,2026-02-11 23:11:14+00:00,0,یہ بندا پہلے مشرف کے بوٹ پالش کرتا رہا اور اس کا بیڑا غرق کیا اور اب نون لیگ کا بیڑا غرق کر رہا ہے,98,98
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,Ugw4giApjSQAyKi6cT14AaABAg,2026-02-12 16:42:55+00:00,1,Sir🎉sib😮choarhiy😮😮😮,19,19
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwASXoTcqod2-lFHVt4AaABAg,2026-02-11 17:22:12+00:00,0,Good Hamid Bhai,15,15
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgyvJw2ejlI2gHzr_6p4AaABAg,2026-02-14 16:58:58+00:00,0,یہ سب جھوٹے منافق لوگ ہیں یہ ایک دن قبر کے نیچے جائیں گے اور وہاں حساب دیں گے کہ عوام کو کس طرح اس کا باپ بھی حساب دے رہا ہوگا,126,126
Bad News for Solar Consumers - Another electric bomb on the people - Awais Leghari - Hamid Mir,UgwnUQ0a1X29p5b3o_Z4AaABAg,2026-02-17 07:05:08+00:00,0,انتہائی  جھوٹا انسان ہے,23,23
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgzuN8f0CsULlQJr8y54AaABAg,2026-02-11 15:21:21+00:00,2,وہی قاتل وہی شاھد وہی منصف ٹھہرے,32,32
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgwMnCWY48GKaVfTHLl4AaABAg,2026-02-11 14:17:37+00:00,1,FIXED RATE ELECTRICITY CONTRACT FOR EXPORTS GROWTH BUSINESS NEEDED..,68,68
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,Ugz8MK5olvX_E-SLgm94AaABAg,2026-02-11 18:38:30+00:00,0,Notice lay leya.....😅😂,22,22
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,Ugyhv-aQQvJs_uVPN3l4AaABAg,2026-02-11 16:31:15+00:00,0,"Best wishes 
Black eyes 👀 ke leaderon ko salute 🎉🎉🎉🎉❤",53,53
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgykdbYNrN4Bp5NUGjF4AaABAg,2026-02-11 16:01:41+00:00,0,Net metering ki waja say gareeb per boj lagta yeah net billing sahi faisla hai  free electricity ki waja say gareeb pis raha hai,128,128
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgwA4XEoMxosqK2s8e54AaABAg,2026-02-11 23:49:42+00:00,0,Yeh sirf notice hi leta ha😂,27,27
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgxGnT0gdC9AbRGsq9t4AaABAg,2026-02-11 19:42:34+00:00,0,Shahbaz government awam aur industrial sector ko barbad krna chahti ha,70,70
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgyTZgCXLh0G9piX_hN4AaABAg,2026-02-11 15:19:32+00:00,0,Nazarsani...lol,15,15
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgwIUTWtLAzFouqDwj54AaABAg,2026-02-11 20:07:56+00:00,0,حکومت اور نیپرا کی جانب سے جاری نئ نئ تدبیروں کی وجہ سے بڑے صنعت کار پاکستان سے بھاگ رہے ہیں,92,92
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgwVH26VkTUTA7uaeO94AaABAg,2026-02-11 14:53:10+00:00,0,اس بجلی کے ہیر پھیر سے پاکستان میں کافی صنعت بند ہو گئیں اب جن کے پاس سولر سسٹم پہلے سے لگے ہوئے ہیں وہ hybrid کر لیں گے صنعتوں کو اور گھریلو صارفین کے پاس بہت options ہیں کر لو مہنگی بجلی,188,188
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,Ugye7rmVpnlFLrN5FdN4AaABAg,2026-02-11 21:16:22+00:00,0,Ye chor kitni bar Pakistan pr msalat kiy jay ge,47,47
NEPRA Issues New Solar Regulation | PM Directs Action Plan | Breaking News,UgxhtFhYxEVlEDhxhah4AaABAg,2026-02-11 18:28:50+00:00,0,"8, فروری 2024 , کے الیکثسن رزلٹ تبدیل کرکے , یہ نااہلوں کا ٹولہ جو اس قوم پر مسلط کر دیا گیا ہے ۔اس کے بڑے نتاہج اب سامنے آرہے ہیں ۔ اس ملک کا سب سے بڑا فیصلہ ساز  ادارہ یعنی  وفاقی کابینہ , یہ سوچے بغیر کے اس کے کتنے خطرناک نتاہج ہونگے , ایک فیصلہ کر دیتی ہے ,  ۔ایک دن بعد ان کو ہوثس آتا ہے کہ ہم سے غلطی ہوگہی ۔ان کو چاہیے کہ لوگوں کو ذہنی طور پر پریثسان کرنے پر معافی مانگے۔",378,378
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),UgwLSx5FEX7fFkFJekJ4AaABAg,2026-02-11 15:38:39+00:00,0,Etney mehenge bek gaye,22,22
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),Ugwt9Q_E6d3cQ0ThIl54AaABAg,2026-02-11 15:58:52+00:00,0,😂😂😂😂😂😮😮😮😮😢😢😢😢😢😢😢😢😢😮😮😮😮😮😂😂😂😂,27,27
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),UgxptyVkuSNa0Hom8a94AaABAg,2026-02-11 16:08:58+00:00,1,سب سے درد بھری داستان مریم نواز نے سنائ,39,39
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),Ugzc2J_zMt90JcnYDaV4AaABAg,2026-02-11 16:52:47+00:00,0,Ap ne Khud kaha ta ke ye Punjab ki poj hai Nawaz Shareef ne bi kaha hai,71,71
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),UgyAJ-VABygXofFqDA14AaABAg,2026-02-12 04:23:18+00:00,0,"Topi drama honewala ha 
Hakoomat khud appeal kr k jhot moot case lary gi",72,72
NEPRA SOLAR REGULATION | PM ORDERS ACTION PLAN | Headlines Geo News 6 PM (11th Feb 2026),UgxZxq7X2yhYywWGUSF4AaABAg,2026-02-11 15:31:19+00:00,1,TO MUCH PRIZES MAKE PLAYERS LAZY & LUXURIOUS - THIS DISTRUCTION OF PLAYER - STOP PRIZES TO PLAYERS - YOU ARE ENEMEY OF YOUNG BOYS,129,129
Government’s Big Move on Electricity Prices: Solar Users Left Worse Off | Geo Pakistan - Geo News,UgyxytjMqFzKJkzAGzx4AaABAg,2026-02-11 13:49:47+00:00,1,people are leaving the country,30,30
Government’s Big Move on Electricity Prices: Solar Users Left Worse Off | Geo Pakistan - Geo News,UgxawSELQ6h4pwo3WR54AaABAg,2026-02-11 13:50:10+00:00,2,لعنت اور اللہ کا عزاب ھو ایسے فیصلے کرنے والوں پر ۔۔۔۔,54,54
Government’s Big Move on Electricity Prices: Solar Users Left Worse Off | Geo Pakistan - Geo News,Ugyi3WuGRobYabSV2nJ4AaABAg,2026-02-11 13:50:51+00:00,0,"It would be better if you leave this saying, there is no point in staying, all the investors take all the money.",112,112
Government’s Big Move on Electricity Prices: Solar Users Left Worse Off | Geo Pakistan - Geo News,UgzNNMNM8BudJKFQJQ94AaABAg,2026-02-11 13:41:28+00:00,0,Aur IPPs k mazay dobala,23,23
Government’s Big Move on Electricity Prices: Solar Users Left Worse Off | Geo Pakistan - Geo News,UgyAFBNpLgESjDs2kF94AaABAg,2026-02-11 13:40:58+00:00,0,Bysharm aor 2number govt,24,24
ALERT: Solar Net Metering Rules - Meeting With Imran Khan - PTI Mein Jang | Geo Pakistan,UgxsvZ_HywMjgAPuA8B4AaABAg,2026-02-11 10:34:53+00:00,0,حکومت چاہتی ہی نہیں بجلی کا بحران ختم ہو۔ بس یہ کہ مہنگی بجلی عوام حکومت کے یاروں سے خریدے پستی رہے,99,99
ALERT: Solar Net Metering Rules - Meeting With Imran Khan - PTI Mein Jang | Geo Pakistan,Ugwvw_MjNZTOzPVT0Yx4AaABAg,2026-02-13 07:39:39+00:00,0,Wonderful Dressing From Wonderful Abdullah Sultan Sb ❤❤❤❤❤❤❤❤❤❤Miss Huma 💙 ❤️ Ameer ❤❤Shah ❤❤Abid Ali Khan ❤❤,109,109
Bad news for solar consumers | Headlines Geo News 7 AM (10 Feb 2026),Ugx8fWUUKUHyJdtjb8V4AaABAg,2026-02-10 03:13:36+00:00,3,پاکستان ہمیشہ زندہ باد پاک فوج زندہ باد,39,39
Bad news for solar consumers | Headlines Geo News 7 AM (10 Feb 2026),Ugzown8RdTlyxhAkNC14AaABAg,2026-02-10 03:37:28+00:00,3,Solar bijli per bhi awam dushman thug baith geye? Ipps ka taut minister hatao.,78,78
Bad news for solar consumers | Headlines Geo News 7 AM (10 Feb 2026),UgxL_g2tj40wnFA_PJR4AaABAg,2026-02-10 02:56:18+00:00,1,Allah mumary wzereazam shahbaz sareef or army chif fild mrshal asim muneer ko slamat rakhe in ke her fasly qoom ke phehtry k lya hai 🏳🏳🏳🏳💙💙💜💜💜💜🤎🤎🤎,146,146
